KreisNr,GemeindeNr,Gemeindename,Wahlbezirksart,Wahlbezirk,Landtagswahlkreis,Bundestagswahlkreis,Wahlberechtigte,Waehler,Ungueltig,Gueltig,SPD,LINKE,CDU,DVU,GRÜNE/B90,FDP,50Plus,DKP,REP,Die-Volksinitiative,NPD,RRP,FREIE_WÄHLER,FAMILIE,Freie_Union,Wagenitz,Leonhardt,Wolf,Stumpf,Gohlke,Lange,Noack,Selbitz,Häschel
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9049,25,63,0,502,12,490,125,109,111,0,58,48,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,13,0,0
72,12072053,Dahme/Mark  ,Wahlbezirk,0001,24,63,111,72,3,69,25,9,26,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072053,Dahme/Mark  ,Wahlbezirk,0002,24,63,1840,923,40,883,268,311,178,0,26,42,0,0,0,0,9,0,49,0,0,0,0,0,0,0,0,0,0,0
72,12072053,Dahme/Mark  ,Wahlbezirk,0003,24,63,1076,637,25,612,192,213,127,0,19,26,0,0,0,0,13,0,22,0,0,0,0,0,0,0,0,0,0,0
72,12072053,Dahme/Mark  ,Wahlbezirk,0004,24,63,81,68,6,62,14,31,7,0,3,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
72,12072053,Dahme/Mark  ,Wahlbezirk,0005,24,63,71,51,0,51,10,14,18,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
72,12072053,Dahme/Mark  ,Wahlbezirk,0006,24,63,208,135,13,122,43,39,28,0,1,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072053,Dahme/Mark  ,Wahlbezirk,0007,24,63,241,145,5,140,40,56,15,0,7,9,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072053,Dahme/Mark  ,Wahlbezirk,0008,24,63,246,156,8,148,54,33,38,0,6,10,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0
72,12072053,Dahme/Mark  ,Wahlbezirk,0009,24,63,61,49,1,48,15,3,17,0,2,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072053,Dahme/Mark  ,Wahlbezirk,0010,24,63,347,232,20,212,51,86,40,0,12,18,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072053,Dahme/Mark  ,Wahlbezirk,0011,24,63,279,189,11,178,62,49,39,0,5,17,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072053,Dahme/Mark  ,Wahlbezirk,0012,24,63,310,204,8,196,70,45,48,0,6,17,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072055,Dahmetal  ,Wahlbezirk,0001,24,63,227,150,7,143,45,34,49,0,4,7,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072055,Dahmetal  ,Wahlbezirk,0002,24,63,87,72,3,69,20,21,22,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12072055,Dahmetal  ,Wahlbezirk,0003,24,63,131,88,11,77,34,14,17,0,3,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072157,Ihlow  ,Wahlbezirk,0001,24,63,100,70,4,66,18,17,15,0,3,6,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0
72,12072157,Ihlow  ,Wahlbezirk,0002,24,63,164,114,7,107,25,22,38,0,1,12,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0
72,12072157,Ihlow  ,Wahlbezirk,0003,24,63,100,68,2,66,20,12,25,0,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
72,12072157,Ihlow  ,Wahlbezirk,0004,24,63,121,86,5,81,20,22,18,0,3,8,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072157,Ihlow  ,Wahlbezirk,0005,24,63,93,60,3,57,14,21,12,0,1,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072157,Ihlow  ,Wahlbezirk,0006,24,63,95,79,3,76,12,20,28,0,2,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0001,24,63,664,396,10,386,91,155,84,0,13,34,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0002,24,63,852,491,13,478,121,207,92,0,14,31,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0003,24,63,1133,626,15,611,175,283,82,0,13,35,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0004,24,63,897,544,17,527,145,228,89,0,13,41,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0005,24,63,1120,568,28,540,159,237,93,0,7,27,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0006,24,63,948,487,12,475,133,209,77,0,15,22,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0007,24,63,939,513,12,501,124,245,76,0,19,22,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0008,24,63,828,422,9,413,109,187,66,0,10,27,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0009,24,63,1224,570,20,550,131,201,91,0,19,58,0,0,0,0,32,0,18,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0010,24,63,1218,565,22,543,173,244,69,0,10,19,0,0,0,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0011,24,63,1191,591,20,571,170,194,98,0,29,56,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0012,24,63,756,407,9,398,106,170,76,0,11,26,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0013,24,63,799,347,17,330,86,135,59,0,8,26,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0014,24,63,921,379,17,362,101,173,40,0,11,19,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0015,24,63,1233,583,15,568,167,221,76,0,22,39,0,0,0,0,28,0,15,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0016,24,63,1205,594,20,574,151,227,112,0,19,46,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0017,24,63,1404,771,28,743,212,324,110,0,18,52,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0018,24,63,278,187,5,182,53,54,51,0,4,12,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
72,12072232,Luckenwalde  ,Wahlbezirk,0019,24,63,322,205,8,197,49,73,46,0,6,16,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0001,24,63,139,98,5,93,34,15,27,0,4,6,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0002,24,63,159,103,5,98,24,29,29,0,0,11,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0003,24,63,154,99,2,97,27,35,11,0,3,10,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0004,24,63,118,64,7,57,18,21,8,0,1,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0005,24,63,102,83,5,78,28,20,13,0,2,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0006,24,63,63,50,1,49,15,12,14,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0007,24,63,309,191,12,179,52,59,40,0,4,17,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0008,24,63,238,126,6,120,39,38,26,0,3,7,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0009,24,63,143,91,1,90,29,27,18,0,5,8,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0011,24,63,182,132,4,128,38,52,22,0,5,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0012,24,63,183,123,1,122,45,51,12,0,5,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0013,24,63,92,59,5,54,10,18,17,0,2,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0014,24,63,167,125,3,122,46,30,27,0,8,6,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0015,24,63,191,112,6,106,39,27,30,0,0,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0016,24,63,243,150,4,146,47,53,24,0,5,13,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0017,24,63,87,59,7,52,20,15,11,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
72,12072298,Niederer Fläming  ,Wahlbezirk,0018,24,63,394,252,11,241,60,57,101,0,3,12,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9027,24,63,0,147,1,146,34,39,31,0,11,19,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9028,24,63,0,394,3,391,112,119,84,0,31,28,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9030,24,63,0,554,2,552,128,262,91,0,26,35,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9031,24,63,0,487,8,479,117,215,71,0,30,33,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9032,24,63,0,476,11,465,137,193,75,0,16,30,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9033,24,63,0,485,5,480,136,209,76,0,24,27,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0001,24,61,1184,600,23,577,185,220,91,0,12,37,0,0,0,0,22,0,10,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0002,24,61,789,342,13,329,104,116,52,0,7,31,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0003,24,61,771,457,16,441,128,147,84,0,9,59,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0004,24,61,650,276,13,263,68,100,43,0,7,27,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0005,24,61,1180,613,38,575,161,205,103,0,22,67,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0006,24,61,691,380,14,366,104,141,60,0,16,32,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0007,24,61,828,435,19,416,144,140,63,0,14,37,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0008,24,61,501,265,4,261,70,86,52,0,2,31,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0009,24,61,526,245,5,240,50,91,42,0,12,34,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0010,24,61,475,268,15,253,74,79,45,0,11,27,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0011,24,61,625,370,15,355,119,101,66,0,15,47,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0012,24,61,762,494,14,480,118,186,90,0,10,60,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0013,24,61,240,161,3,158,41,51,49,0,3,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0014,24,61,219,128,5,123,36,40,30,0,2,7,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0015,24,61,812,493,28,465,168,135,80,0,8,41,0,0,0,0,27,0,6,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0016,24,61,277,171,2,169,42,78,25,0,9,11,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0018,24,61,262,158,5,153,30,80,16,0,6,12,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0019,24,61,117,73,4,69,31,20,10,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072169,Jüterbog  ,Wahlbezirk,0020,24,61,71,53,3,50,26,12,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0001,24,61,288,201,7,194,72,52,50,0,4,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0002,24,61,374,226,13,213,67,67,49,0,7,13,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0003,24,61,279,187,6,181,55,58,43,0,7,9,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0004,24,61,210,140,7,133,40,39,27,0,9,10,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0005,24,61,405,240,9,231,72,78,44,0,9,10,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0006,24,61,74,46,2,44,9,17,10,0,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0007,24,61,128,96,3,93,25,27,28,0,4,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0008,24,61,395,131,10,121,43,38,24,0,3,4,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0009,24,61,171,109,4,105,30,31,21,0,6,11,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0010,24,61,249,194,4,190,72,33,62,0,8,8,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0011,24,61,419,266,11,255,82,88,64,0,3,14,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0012,24,61,64,53,2,51,17,15,13,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0013,24,61,73,40,3,37,8,4,16,0,2,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0014,24,61,85,59,1,58,21,11,17,0,1,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0015,24,61,78,44,1,43,6,6,22,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0016,24,61,72,42,3,39,11,13,12,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0017,24,61,69,31,1,30,8,10,5,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0018,24,61,354,214,10,204,63,87,27,0,7,12,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0019,24,61,126,82,2,80,21,27,18,0,3,6,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0022,24,61,852,373,11,362,89,133,82,0,7,29,0,0,0,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0023,24,61,260,162,7,155,53,46,29,0,8,12,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0
72,12072297,Niedergörsdorf  ,Wahlbezirk,0024,24,61,281,185,10,175,48,69,32,0,5,12,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9015,24,61,0,540,10,530,150,179,93,0,27,65,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9016,24,61,0,533,3,530,151,161,108,0,24,60,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9041,24,61,0,317,5,312,57,127,60,0,21,31,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0
72,12072002,Am Mellensee  ,Wahlbezirk,0001,23,63,1110,596,18,578,213,162,130,0,18,27,0,0,0,0,15,0,5,0,0,0,0,0,0,0,8,0,0,0
72,12072002,Am Mellensee  ,Wahlbezirk,0002,23,63,258,136,5,131,32,32,32,0,2,17,0,0,0,0,11,0,2,0,0,0,0,0,0,0,3,0,0,0
72,12072002,Am Mellensee  ,Wahlbezirk,0003,23,63,166,103,2,101,47,22,16,0,5,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
72,12072002,Am Mellensee  ,Wahlbezirk,0004,23,63,591,308,10,298,73,86,64,0,27,27,0,0,0,0,13,0,3,0,0,0,0,0,0,0,5,0,0,0
72,12072002,Am Mellensee  ,Wahlbezirk,0005,23,63,989,550,25,525,168,131,115,0,30,59,0,0,0,0,12,0,6,0,0,0,0,0,0,0,4,0,0,0
72,12072002,Am Mellensee  ,Wahlbezirk,0006,23,63,1207,685,31,654,207,177,159,0,26,41,0,0,0,0,28,0,12,0,0,0,0,0,0,0,4,0,0,0
72,12072002,Am Mellensee  ,Wahlbezirk,0007,23,63,330,171,4,167,54,57,27,0,7,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12072002,Am Mellensee  ,Wahlbezirk,0008,23,63,530,303,13,290,90,62,76,0,14,18,0,0,0,0,12,0,2,0,0,0,0,0,0,0,16,0,0,0
72,12072002,Am Mellensee  ,Wahlbezirk,0009,23,63,607,340,21,319,105,63,94,0,18,20,0,0,0,0,10,0,8,0,0,0,0,0,0,0,1,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0001,23,63,107,81,3,78,32,17,18,0,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0002,23,63,206,147,5,142,36,49,38,0,5,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0003,23,63,335,227,12,215,72,62,56,0,10,10,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0004,23,63,165,102,6,96,27,33,25,0,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0005,23,63,379,227,18,209,64,79,37,0,5,13,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0006,23,63,174,124,10,114,36,31,30,0,5,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0007,23,63,275,159,5,154,56,39,41,0,3,12,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0008,23,63,115,82,4,78,32,14,16,0,8,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0009,23,63,333,226,6,220,85,76,31,0,13,6,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0010,23,63,129,89,7,82,17,19,33,0,2,5,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0011,23,63,562,323,15,308,119,77,73,0,10,11,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0012,23,63,114,83,3,80,26,22,18,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0013,23,63,78,69,4,65,29,11,14,0,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0014,23,63,155,83,5,78,23,22,20,0,1,3,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0015,23,63,138,92,2,90,30,20,27,0,2,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0016,23,63,107,65,5,60,27,10,10,0,3,4,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0017,23,63,312,213,6,207,66,63,47,0,9,10,0,0,0,0,7,0,4,0,0,0,0,0,0,0,1,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0018,23,63,134,94,6,88,30,20,21,0,1,9,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0019,23,63,172,125,8,117,37,27,29,0,6,14,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0020,23,63,304,163,3,160,74,43,29,0,2,3,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0021,23,63,394,237,14,223,65,79,62,0,5,5,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0022,23,63,491,316,12,304,96,99,65,0,13,18,0,0,0,0,7,0,5,0,0,0,0,0,0,0,1,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0023,23,63,412,267,7,260,88,86,63,0,7,11,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072312,Nuthe-Urstromtal  ,Wahlbezirk,0024,23,63,218,137,8,129,36,34,27,0,8,14,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0
72,12072426,Trebbin  ,Wahlbezirk,0001,23,63,480,266,10,256,74,72,65,0,20,11,0,0,0,0,10,0,3,0,0,0,0,0,0,0,1,0,0,0
72,12072426,Trebbin  ,Wahlbezirk,0002,23,63,167,122,4,118,24,35,43,0,0,4,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0
72,12072426,Trebbin  ,Wahlbezirk,0003,23,63,336,160,12,148,41,25,50,0,14,4,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0
72,12072426,Trebbin  ,Wahlbezirk,0004,23,63,184,98,1,97,29,23,20,0,9,8,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
72,12072426,Trebbin  ,Wahlbezirk,0005,23,63,478,273,16,257,80,61,58,0,8,33,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0
72,12072426,Trebbin  ,Wahlbezirk,0006,23,63,275,164,5,159,44,45,40,0,3,11,0,0,0,0,12,0,2,0,0,0,0,0,0,0,2,0,0,0
72,12072426,Trebbin  ,Wahlbezirk,0007,23,63,366,221,11,210,62,47,56,0,14,17,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0
72,12072426,Trebbin  ,Wahlbezirk,0008,23,63,194,122,7,115,29,38,30,0,2,8,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
72,12072426,Trebbin  ,Wahlbezirk,0009,23,63,256,173,5,168,47,50,30,0,11,15,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0
72,12072426,Trebbin  ,Wahlbezirk,0010,23,63,164,84,2,82,34,19,11,0,9,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
72,12072426,Trebbin  ,Wahlbezirk,0011,23,63,1099,686,16,670,146,194,174,0,47,66,0,0,0,0,25,0,16,0,0,0,0,0,0,0,2,0,0,0
72,12072426,Trebbin  ,Wahlbezirk,0012,23,63,231,162,8,154,50,26,49,0,9,13,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
