KreisNr,GemeindeNr,Gemeindename,Wahlbezirksart,Wahlbezirk,Landtagswahlkreis,Bundestagswahlkreis,Wahlberechtigte,Waehler,Ungueltig,Gueltig,SPD,LINKE,CDU,DVU,GRÜNE/B90,FDP,50Plus,DKP,REP,Die-Volksinitiative,NPD,RRP,FREIE_WÄHLER
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9028,24,63,0,394,2,392,135,99,77,0,23,25,1,1,2,17,3,2,7
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9030,24,63,0,554,8,546,184,200,84,6,14,36,9,1,0,4,4,2,2
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9031,24,63,0,487,9,478,176,147,69,5,24,30,2,3,1,3,3,8,7
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9032,24,63,0,476,11,465,188,140,65,7,13,31,4,0,1,2,5,4,5
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9033,24,63,0,485,5,480,175,170,73,2,21,24,2,1,0,0,3,5,4
72,12072924,Briefwahl für LTW 24 im Kreis 72,Briefwahlbezirk,9041,24,61,0,317,5,312,93,96,67,2,20,20,1,1,0,4,5,0,3
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9026,25,63,0,331,1,330,121,56,56,1,23,34,3,0,1,1,9,6,19
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9035,25,63,0,882,9,873,301,191,195,8,48,84,12,1,1,4,4,8,16
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9036,25,63,0,445,26,419,136,126,65,1,33,30,2,1,1,3,7,6,8
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9037,25,63,0,373,2,371,109,117,87,1,18,26,2,0,0,0,3,3,5
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9043,25,63,0,688,8,680,239,140,171,0,43,57,2,0,0,2,5,7,14
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9044,25,63,0,518,9,509,152,120,117,1,47,54,0,1,1,0,5,2,9
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9046,25,63,0,771,14,757,170,231,158,5,64,61,3,4,0,10,10,6,35
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9047,25,63,0,694,10,684,143,135,157,2,90,80,7,0,2,8,14,8,38
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9048,25,63,0,663,11,652,147,105,183,5,79,73,8,0,0,5,10,6,31
72,12072925,Briefwahl für LTW 25 im Kreis 72,Briefwahlbezirk,9049,25,63,0,502,11,491,127,101,101,3,59,60,5,2,0,3,10,5,15
73,12073008,Angermünde  ,Wahlbezirk,0001,11,58,879,435,11,424,147,144,61,3,16,34,3,0,0,0,13,0,3
73,12073008,Angermünde  ,Wahlbezirk,0002,11,58,816,341,22,319,106,90,64,5,17,16,3,1,1,1,12,1,2
73,12073008,Angermünde  ,Wahlbezirk,0003,11,58,938,430,14,416,175,128,51,2,15,16,3,1,2,0,15,2,6
73,12073008,Angermünde  ,Wahlbezirk,0004,11,58,1146,559,20,539,186,153,102,2,21,32,4,1,0,4,22,1,11
73,12073008,Angermünde  ,Wahlbezirk,0005,11,58,1146,512,19,493,198,160,66,4,7,20,3,0,2,0,24,1,8
73,12073008,Angermünde  ,Wahlbezirk,0006,11,58,716,352,19,333,125,104,55,7,6,15,3,0,2,0,12,1,3
73,12073008,Angermünde  ,Wahlbezirk,0007,11,58,772,384,20,364,142,114,61,2,8,10,10,0,1,0,11,0,5
73,12073008,Angermünde  ,Wahlbezirk,0008,11,58,1091,601,7,594,192,171,137,0,19,40,4,0,4,2,19,1,5
73,12073008,Angermünde  ,Wahlbezirk,0009,11,58,154,91,3,88,29,20,12,1,6,6,1,2,0,1,5,2,3
73,12073008,Angermünde  ,Wahlbezirk,0010,11,58,206,108,4,104,40,32,20,0,1,2,0,0,2,1,5,0,1
73,12073008,Angermünde  ,Wahlbezirk,0011,11,58,105,76,2,74,19,13,28,2,3,6,0,0,0,0,2,1,0
73,12073008,Angermünde  ,Wahlbezirk,0012,11,58,139,82,2,80,28,22,18,1,2,5,1,0,0,1,2,0,0
73,12073008,Angermünde  ,Wahlbezirk,0013,11,58,458,283,8,275,92,75,66,5,7,12,1,0,0,0,14,1,2
73,12073008,Angermünde  ,Wahlbezirk,0014,11,58,359,244,5,239,70,52,76,0,8,20,1,1,0,2,8,1,0
73,12073008,Angermünde  ,Wahlbezirk,0015,11,58,154,77,4,73,30,21,10,0,0,9,0,0,0,0,3,0,0
73,12073008,Angermünde  ,Wahlbezirk,0016,11,58,148,81,4,77,25,20,22,1,0,0,0,0,0,1,5,3,0
73,12073008,Angermünde  ,Wahlbezirk,0017,11,58,545,301,7,294,89,91,56,7,15,11,5,0,1,0,15,1,3
73,12073008,Angermünde  ,Wahlbezirk,0018,11,58,273,162,9,153,44,42,36,8,5,9,1,0,0,2,5,0,1
73,12073008,Angermünde  ,Wahlbezirk,0019,11,58,216,131,5,126,36,40,27,6,5,5,1,0,0,0,5,0,1
73,12073008,Angermünde  ,Wahlbezirk,0020,11,58,363,216,5,211,75,53,35,3,8,22,2,2,1,0,9,0,1
73,12073008,Angermünde  ,Wahlbezirk,0021,11,58,339,214,10,204,56,46,70,1,10,8,0,0,0,0,10,1,2
73,12073008,Angermünde  ,Wahlbezirk,0022,11,58,265,175,4,171,38,58,32,3,6,13,1,0,1,0,16,1,2
73,12073008,Angermünde  ,Wahlbezirk,0023,11,58,257,158,6,152,40,39,34,6,11,12,0,0,0,1,4,0,5
73,12073008,Angermünde  ,Wahlbezirk,0024,11,58,118,64,2,62,27,8,10,2,0,6,1,0,0,0,4,2,2
73,12073008,Angermünde  ,Wahlbezirk,0025,11,58,170,103,6,97,21,27,25,1,8,4,2,0,0,0,8,0,1
73,12073008,Angermünde  ,Wahlbezirk,0026,11,58,296,215,4,211,79,75,27,6,7,9,2,0,0,1,4,0,1
73,12073008,Angermünde  ,Wahlbezirk,0027,11,58,97,64,0,64,17,26,5,2,6,2,1,0,0,0,5,0,0
73,12073008,Angermünde  ,Wahlbezirk,0028,11,58,200,107,0,107,44,38,15,1,1,3,0,0,0,0,0,2,3
73,12073008,Angermünde  ,Wahlbezirk,0029,11,58,94,54,1,53,15,22,8,0,0,3,1,0,0,0,4,0,0
73,12073008,Angermünde  ,Wahlbezirk,0030,11,58,254,152,9,143,48,36,36,2,4,10,4,0,0,0,3,0,0
73,12073032,Berkholz-Meyenburg  ,Wahlbezirk,0001,12,58,544,395,4,391,82,76,71,0,6,139,5,0,1,1,6,1,3
73,12073032,Berkholz-Meyenburg  ,Wahlbezirk,0002,12,58,533,387,9,378,107,65,74,3,15,99,2,0,0,0,8,0,5
73,12073069,Boitzenburger Land  ,Wahlbezirk,0001,10,58,107,70,1,69,15,25,9,0,6,6,0,0,0,2,0,2,4
73,12073069,Boitzenburger Land  ,Wahlbezirk,0002,10,58,880,464,22,442,101,162,119,5,13,20,1,1,1,0,14,1,4
73,12073069,Boitzenburger Land  ,Wahlbezirk,0003,10,58,228,127,8,119,30,45,17,0,8,4,1,0,0,1,7,1,5
73,12073069,Boitzenburger Land  ,Wahlbezirk,0004,10,58,239,134,3,131,33,37,33,1,15,8,0,1,1,0,1,0,1
73,12073069,Boitzenburger Land  ,Wahlbezirk,0005,10,58,369,168,5,163,41,34,59,1,5,15,0,0,0,0,4,1,3
73,12073069,Boitzenburger Land  ,Wahlbezirk,0006,10,58,437,234,12,222,61,68,63,1,12,8,1,1,1,0,4,0,2
73,12073069,Boitzenburger Land  ,Wahlbezirk,0007,10,58,153,96,2,94,39,29,14,1,5,3,0,0,0,0,2,0,1
73,12073069,Boitzenburger Land  ,Wahlbezirk,0008,10,58,190,101,8,93,26,35,16,0,7,5,0,0,0,0,3,0,1
73,12073069,Boitzenburger Land  ,Wahlbezirk,0009,10,58,277,159,4,155,49,40,46,1,6,7,0,0,0,1,2,0,3
73,12073069,Boitzenburger Land  ,Wahlbezirk,0010,10,58,301,207,5,202,72,58,42,0,7,7,1,0,1,2,9,2,1
73,12073085,Brüssow  ,Wahlbezirk,0001,11,58,433,196,9,187,54,53,36,2,15,6,1,0,0,2,14,2,2
73,12073085,Brüssow  ,Wahlbezirk,0002,11,58,659,357,21,336,109,68,90,4,7,23,2,2,0,0,28,1,2
73,12073085,Brüssow  ,Wahlbezirk,0003,11,58,110,65,3,62,16,23,6,1,1,4,1,0,0,0,8,1,1
73,12073085,Brüssow  ,Wahlbezirk,0004,11,58,87,61,3,58,33,7,10,2,0,2,1,0,1,1,1,0,0
73,12073085,Brüssow  ,Wahlbezirk,0005,11,58,240,133,10,123,33,34,22,0,5,3,1,0,0,15,5,1,4
73,12073085,Brüssow  ,Wahlbezirk,0006,11,58,244,129,4,125,39,26,30,0,1,9,1,0,0,4,12,0,3
73,12073093,Carmzow-Wallmow  ,Wahlbezirk,0001,11,58,232,123,7,116,32,36,25,0,9,6,0,0,0,0,6,0,2
73,12073093,Carmzow-Wallmow  ,Wahlbezirk,0002,11,58,88,76,4,72,29,18,17,1,2,3,0,0,0,0,0,1,1
73,12073093,Carmzow-Wallmow  ,Wahlbezirk,0003,11,58,225,141,8,133,29,37,21,0,29,6,2,0,0,3,6,0,0
73,12073097,Casekow  ,Wahlbezirk,0001,12,58,97,66,1,65,22,26,8,0,0,4,0,0,0,0,5,0,0
73,12073097,Casekow  ,Wahlbezirk,0002,12,58,199,95,5,90,37,22,14,0,1,5,0,0,1,1,6,0,3
73,12073097,Casekow  ,Wahlbezirk,0003,12,58,604,362,10,352,122,94,80,6,4,19,1,1,0,0,20,2,3
73,12073097,Casekow  ,Wahlbezirk,0004,12,58,146,98,6,92,30,31,19,0,0,6,3,0,0,0,3,0,0
73,12073097,Casekow  ,Wahlbezirk,0005,12,58,143,72,1,71,20,16,11,1,0,3,0,0,0,0,19,0,1
73,12073097,Casekow  ,Wahlbezirk,0006,12,58,348,194,3,191,60,47,47,3,3,20,0,0,0,1,6,1,3
73,12073097,Casekow  ,Wahlbezirk,0007,12,58,195,123,4,119,41,32,23,2,3,13,0,0,0,1,3,0,1
73,12073157,Flieth-Stegelitz  ,Wahlbezirk,0001,11,58,247,140,6,134,56,37,27,1,2,3,0,0,0,1,4,0,3
73,12073157,Flieth-Stegelitz  ,Wahlbezirk,0002,11,58,281,167,11,156,45,56,35,2,2,5,3,0,0,0,5,1,2
73,12073189,Gartz (Oder)  ,Wahlbezirk,0001,12,58,97,61,1,60,8,16,21,1,3,3,1,0,1,1,3,1,1
73,12073189,Gartz (Oder)  ,Wahlbezirk,0002,12,58,788,448,15,433,150,125,95,2,4,32,4,0,0,1,14,4,2
73,12073189,Gartz (Oder)  ,Wahlbezirk,0003,12,58,791,374,13,361,102,112,85,2,14,21,5,1,0,1,11,0,7
73,12073189,Gartz (Oder)  ,Wahlbezirk,0004,12,58,160,110,4,106,35,24,21,1,5,7,3,0,0,2,6,1,1
73,12073189,Gartz (Oder)  ,Wahlbezirk,0005,12,58,261,168,6,162,45,35,53,1,6,10,2,0,0,0,8,1,1
73,12073201,Gerswalde  ,Wahlbezirk,0001,11,58,214,121,9,112,37,35,16,0,10,7,4,0,0,0,3,0,0
73,12073201,Gerswalde  ,Wahlbezirk,0002,11,58,103,78,4,74,25,15,21,1,7,0,1,0,0,0,3,1,0
73,12073201,Gerswalde  ,Wahlbezirk,0003,11,58,269,142,4,138,46,28,30,0,14,12,1,0,1,1,4,0,1
73,12073201,Gerswalde  ,Wahlbezirk,0004,11,58,787,447,16,431,136,112,104,0,18,38,6,2,0,1,8,2,4
73,12073201,Gerswalde  ,Wahlbezirk,0005,11,58,104,74,2,72,22,19,20,1,2,3,0,0,0,0,4,0,1
73,12073216,Göritz  ,Wahlbezirk,0001,11,58,721,362,15,347,113,100,84,2,8,23,0,0,0,0,10,1,6
73,12073225,Gramzow  ,Wahlbezirk,0001,11,58,306,194,12,182,57,63,42,1,4,6,1,0,0,1,5,1,1
73,12073225,Gramzow  ,Wahlbezirk,0002,11,58,242,138,1,137,40,37,31,1,7,11,4,0,0,3,0,0,3
73,12073225,Gramzow  ,Wahlbezirk,0003,11,58,183,108,1,107,31,29,36,0,0,5,0,0,1,1,3,1,0
73,12073225,Gramzow  ,Wahlbezirk,0004,11,58,1027,589,11,578,199,123,164,6,8,40,7,0,1,2,21,0,7
73,12073261,Grünow  ,Wahlbezirk,0001,11,58,498,328,13,315,88,87,73,0,16,27,4,2,0,2,14,1,1
73,12073261,Grünow  ,Wahlbezirk,0002,11,58,154,99,5,94,16,19,40,1,3,8,0,0,0,2,5,0,0
73,12073261,Grünow  ,Wahlbezirk,0003,11,58,194,125,6,119,38,29,26,2,1,6,3,0,0,2,6,4,2
73,12073309,Hohenselchow-Groß Pinnow  ,Wahlbezirk,0001,12,58,483,268,16,252,94,56,67,1,10,10,0,0,0,0,11,0,3
73,12073309,Hohenselchow-Groß Pinnow  ,Wahlbezirk,0002,12,58,246,133,11,122,43,22,31,0,1,16,1,0,0,0,6,0,2
73,12073384,Lychen  ,Wahlbezirk,0001,10,58,1436,803,30,773,208,264,209,2,26,41,6,0,0,1,13,0,3
73,12073384,Lychen  ,Wahlbezirk,0002,10,58,962,518,10,508,111,189,120,4,19,29,5,0,0,2,15,4,10
73,12073384,Lychen  ,Wahlbezirk,0003,10,58,123,71,2,69,9,35,19,4,1,1,0,0,0,0,0,0,0
73,12073384,Lychen  ,Wahlbezirk,0004,10,58,261,165,2,163,44,44,47,3,5,8,0,1,1,0,5,0,5
73,12073384,Lychen  ,Wahlbezirk,0005,10,58,155,100,7,93,26,25,28,0,5,4,0,0,0,0,4,0,1
73,12073386,Mark Landin  ,Wahlbezirk,0001,12,58,118,67,3,64,20,15,15,0,3,5,0,0,0,0,5,0,1
73,12073386,Mark Landin  ,Wahlbezirk,0002,12,58,251,159,7,152,56,40,33,2,3,13,1,0,0,0,2,0,2
73,12073386,Mark Landin  ,Wahlbezirk,0003,12,58,218,149,4,145,58,38,17,1,4,11,1,0,0,0,15,0,0
73,12073386,Mark Landin  ,Wahlbezirk,0004,12,58,330,191,6,185,68,54,34,0,5,12,2,0,0,0,6,1,3
73,12073393,Mescherin  ,Wahlbezirk,0001,12,58,313,187,9,178,54,41,46,1,15,9,1,1,0,0,8,2,0
73,12073393,Mescherin  ,Wahlbezirk,0002,12,58,96,67,1,66,8,26,18,0,3,3,1,0,0,0,5,0,2
73,12073393,Mescherin  ,Wahlbezirk,0003,12,58,92,58,2,56,16,24,5,0,4,4,0,0,0,0,2,0,1
73,12073393,Mescherin  ,Wahlbezirk,0004,12,58,101,62,2,60,9,22,14,1,2,6,1,0,0,0,5,0,0
73,12073396,Milmersdorf  ,Wahlbezirk,0001,11,58,214,122,0,122,37,34,26,1,3,14,0,0,0,1,3,2,1
73,12073396,Milmersdorf  ,Wahlbezirk,0002,11,58,955,519,21,498,180,160,80,3,14,31,5,1,1,1,14,2,6
73,12073396,Milmersdorf  ,Wahlbezirk,0003,11,58,170,109,2,107,22,40,32,0,3,7,0,0,0,0,1,1,1
73,12073396,Milmersdorf  ,Wahlbezirk,0004,11,58,53,32,1,31,11,8,3,0,5,2,0,0,0,0,1,0,1
73,12073404,Mittenwalde  ,Wahlbezirk,0001,11,58,376,200,7,193,64,59,35,2,8,12,2,0,0,0,7,0,4
73,12073429,Nordwestuckermark  ,Wahlbezirk,0001,11,58,63,48,1,47,10,10,13,0,1,6,0,0,0,3,0,3,1
73,12073429,Nordwestuckermark  ,Wahlbezirk,0002,11,58,652,351,9,342,104,83,93,1,11,18,3,1,0,6,18,0,4
73,12073429,Nordwestuckermark  ,Wahlbezirk,0003,11,58,562,330,14,316,115,92,50,1,11,16,2,0,1,9,11,6,2
73,12073429,Nordwestuckermark  ,Wahlbezirk,0004,11,58,203,119,6,113,22,36,30,1,11,3,1,0,0,0,4,1,4
73,12073429,Nordwestuckermark  ,Wahlbezirk,0005,11,58,98,68,2,66,18,19,18,0,2,5,3,0,0,0,1,0,0
73,12073429,Nordwestuckermark  ,Wahlbezirk,0006,11,58,159,98,2,96,35,15,32,0,4,4,1,0,0,0,5,0,0
73,12073429,Nordwestuckermark  ,Wahlbezirk,0007,11,58,84,62,3,59,22,11,12,1,0,6,1,0,0,0,1,2,3
73,12073429,Nordwestuckermark  ,Wahlbezirk,0008,11,58,102,57,2,55,14,11,13,2,4,5,0,0,0,0,4,0,2
73,12073429,Nordwestuckermark  ,Wahlbezirk,0009,11,58,142,113,8,105,27,6,42,0,5,9,0,0,0,6,4,0,6
73,12073429,Nordwestuckermark  ,Wahlbezirk,0010,11,58,167,100,4,96,34,29,19,0,11,1,0,0,0,0,2,0,0
73,12073429,Nordwestuckermark  ,Wahlbezirk,0011,11,58,134,83,7,76,24,22,17,1,3,5,2,0,0,0,0,1,1
73,12073429,Nordwestuckermark  ,Wahlbezirk,0012,11,58,194,110,3,107,31,43,17,0,5,7,1,0,0,1,2,0,0
73,12073429,Nordwestuckermark  ,Wahlbezirk,0013,11,58,510,328,7,321,106,62,98,1,22,15,1,0,0,3,6,0,7
73,12073429,Nordwestuckermark  ,Wahlbezirk,0014,11,58,268,157,1,156,33,55,23,0,17,17,1,1,0,3,6,0,0
73,12073429,Nordwestuckermark  ,Wahlbezirk,0015,11,58,277,161,3,158,55,47,37,2,4,6,2,0,0,0,4,0,1
73,12073429,Nordwestuckermark  ,Wahlbezirk,0016,11,58,135,86,4,82,19,11,20,3,4,13,1,0,0,6,4,0,1
73,12073429,Nordwestuckermark  ,Wahlbezirk,0017,11,58,149,91,2,89,26,12,36,0,4,6,1,0,1,2,1,0,0
73,12073429,Nordwestuckermark  ,Wahlbezirk,0018,11,58,252,140,3,137,47,28,26,6,8,5,0,0,2,2,10,0,3
73,12073430,Oberuckersee  ,Wahlbezirk,0001,11,58,477,299,7,292,90,95,60,0,11,16,2,0,0,7,8,0,3
73,12073430,Oberuckersee  ,Wahlbezirk,0002,11,58,203,108,7,101,39,20,24,2,8,1,0,0,1,0,6,0,0
73,12073430,Oberuckersee  ,Wahlbezirk,0003,11,58,442,245,9,236,84,62,44,2,12,17,2,2,0,0,8,1,2
73,12073430,Oberuckersee  ,Wahlbezirk,0004,11,58,257,159,6,153,58,44,28,1,3,5,0,0,2,0,10,2,0
73,12073430,Oberuckersee  ,Wahlbezirk,0005,11,58,204,124,1,123,28,47,26,1,7,7,0,0,0,0,6,0,1
73,12073440,Pinnow  ,Wahlbezirk,0001,12,58,790,471,12,459,154,120,83,5,14,34,12,1,3,0,27,2,4
73,12073452,Prenzlau  ,Wahlbezirk,0001,11,58,1054,629,23,606,216,151,130,2,22,36,6,0,1,4,29,3,6
73,12073452,Prenzlau  ,Wahlbezirk,0002,11,58,1013,622,9,613,241,156,141,0,15,29,6,2,1,0,16,0,6
73,12073452,Prenzlau  ,Wahlbezirk,0003,11,58,769,321,15,306,126,84,50,5,8,13,2,0,0,2,10,1,5
73,12073452,Prenzlau  ,Wahlbezirk,0004,11,58,774,369,22,347,137,96,49,8,11,9,4,0,2,0,24,5,2
73,12073452,Prenzlau  ,Wahlbezirk,0005,11,58,787,330,9,321,128,95,49,1,11,11,3,1,0,1,17,2,2
73,12073452,Prenzlau  ,Wahlbezirk,0006,11,58,774,359,9,350,129,124,39,1,8,12,4,0,2,0,27,1,3
73,12073452,Prenzlau  ,Wahlbezirk,0007,11,58,973,554,17,537,194,141,99,4,26,34,7,0,1,2,19,4,6
73,12073452,Prenzlau  ,Wahlbezirk,0008,11,58,884,367,11,356,148,97,57,1,11,18,10,0,0,0,8,1,5
73,12073452,Prenzlau  ,Wahlbezirk,0009,11,58,847,432,15,417,139,119,71,2,7,27,16,3,2,2,19,1,9
73,12073452,Prenzlau  ,Wahlbezirk,0010,11,58,849,492,13,479,189,119,104,3,15,23,9,1,0,1,13,1,1
73,12073452,Prenzlau  ,Wahlbezirk,0011,11,58,929,525,21,504,200,131,98,4,13,25,8,1,0,3,15,0,6
73,12073452,Prenzlau  ,Wahlbezirk,0012,11,58,1032,566,19,547,197,122,114,6,13,46,5,1,1,3,30,1,8
73,12073452,Prenzlau  ,Wahlbezirk,0013,11,58,1009,522,25,497,191,132,105,4,7,18,6,2,1,1,19,3,8
73,12073452,Prenzlau  ,Wahlbezirk,0014,11,58,753,410,8,402,173,101,72,3,7,23,4,0,0,0,12,2,5
73,12073452,Prenzlau  ,Wahlbezirk,0015,11,58,888,425,10,415,140,130,74,4,11,19,3,0,0,0,28,2,4
73,12073452,Prenzlau  ,Wahlbezirk,0016,11,58,798,391,19,372,133,99,87,3,9,21,1,0,0,0,11,1,7
73,12073452,Prenzlau  ,Wahlbezirk,0017,11,58,257,168,7,161,43,50,40,1,5,10,1,1,0,0,8,1,1
73,12073452,Prenzlau  ,Wahlbezirk,0018,11,58,176,109,3,106,30,20,34,0,5,11,0,1,0,1,3,0,1
73,12073452,Prenzlau  ,Wahlbezirk,0019,11,58,591,245,11,234,80,58,49,2,8,19,0,0,0,0,17,1,0
73,12073452,Prenzlau  ,Wahlbezirk,0020,11,58,150,82,3,79,20,25,23,0,2,4,2,0,0,1,0,0,2
73,12073452,Prenzlau  ,Wahlbezirk,0021,11,58,151,85,6,79,21,21,19,2,2,5,0,0,0,0,8,0,1
73,12073452,Prenzlau  ,Wahlbezirk,0022,11,58,724,383,16,367,145,97,78,4,5,11,6,0,1,3,13,1,3
73,12073452,Prenzlau  ,Wahlbezirk,0023,11,58,228,158,2,156,61,39,36,0,3,5,3,0,0,3,5,1,0
73,12073452,Prenzlau  ,Wahlbezirk,0024,11,58,182,111,2,109,38,18,29,1,3,5,1,0,3,3,7,0,1
73,12073452,Prenzlau  ,Wahlbezirk,0025,11,58,310,204,4,200,85,30,57,0,3,13,1,0,0,0,6,1,4
73,12073458,Randowtal  ,Wahlbezirk,0001,11,58,335,199,7,192,57,63,36,1,3,12,0,1,0,0,14,1,4
73,12073458,Randowtal  ,Wahlbezirk,0002,11,58,134,95,2,93,29,23,23,1,0,4,1,0,0,1,7,0,4
73,12073458,Randowtal  ,Wahlbezirk,0003,11,58,176,113,1,112,38,24,29,1,3,6,2,0,0,2,5,0,2
73,12073458,Randowtal  ,Wahlbezirk,0004,11,58,143,70,6,64,13,12,8,1,1,1,1,1,1,0,24,1,0
73,12073458,Randowtal  ,Wahlbezirk,0005,11,58,86,36,2,34,8,8,8,0,2,0,0,1,0,4,1,0,2
73,12073490,Schenkenberg  ,Wahlbezirk,0001,11,58,174,108,6,102,27,32,23,1,4,6,0,0,0,1,6,1,1
73,12073490,Schenkenberg  ,Wahlbezirk,0002,11,58,135,74,4,70,17,29,14,0,1,1,0,0,0,4,3,0,1
73,12073490,Schenkenberg  ,Wahlbezirk,0003,11,58,71,58,1,57,21,18,15,0,1,1,0,0,0,0,0,1,0
73,12073490,Schenkenberg  ,Wahlbezirk,0004,11,58,178,112,3,109,38,28,27,1,6,5,1,1,0,1,0,0,1
73,12073505,Schöneberg  ,Wahlbezirk,0001,12,58,277,172,5,167,51,48,29,4,3,17,1,0,0,0,10,0,4
73,12073505,Schöneberg  ,Wahlbezirk,0002,12,58,157,108,5,103,40,24,22,0,3,9,0,0,0,0,3,0,2
73,12073505,Schöneberg  ,Wahlbezirk,0003,12,58,303,195,2,193,76,66,26,0,4,12,4,0,0,0,3,0,2
73,12073520,Schönfeld  ,Wahlbezirk,0001,11,58,202,116,5,111,28,41,21,0,3,4,0,2,0,1,8,0,3
73,12073520,Schönfeld  ,Wahlbezirk,0002,11,58,322,181,10,171,74,66,15,0,4,4,1,1,0,0,4,0,2
73,12073532,Schwedt/Oder  ,Wahlbezirk,0001,12,58,1188,624,12,612,274,151,94,5,25,32,12,1,1,1,10,3,3
73,12073532,Schwedt/Oder  ,Wahlbezirk,0002,12,58,1133,499,18,481,222,129,68,4,8,15,11,0,0,1,16,2,5
73,12073532,Schwedt/Oder  ,Wahlbezirk,0003,12,58,1134,534,16,518,222,147,76,4,11,19,12,1,1,0,14,2,9
73,12073532,Schwedt/Oder  ,Wahlbezirk,0004,12,58,1117,567,18,549,224,165,84,0,11,25,14,2,0,1,20,1,2
73,12073532,Schwedt/Oder  ,Wahlbezirk,0005,12,58,1117,580,23,557,225,178,61,5,14,28,20,4,0,0,19,1,2
73,12073532,Schwedt/Oder  ,Wahlbezirk,0006,12,58,1107,572,13,559,243,152,81,4,16,29,3,0,2,1,19,2,7
73,12073532,Schwedt/Oder  ,Wahlbezirk,0007,12,58,1190,654,14,640,273,160,122,3,14,35,9,1,1,1,18,1,2
73,12073532,Schwedt/Oder  ,Wahlbezirk,0008,12,58,1105,587,38,549,269,139,69,0,18,18,7,1,1,0,15,2,10
73,12073532,Schwedt/Oder  ,Wahlbezirk,0009,12,58,820,401,14,387,159,134,38,1,17,13,9,1,1,0,8,2,4
73,12073532,Schwedt/Oder  ,Wahlbezirk,0010,12,58,848,453,14,439,174,150,53,1,15,20,7,0,0,0,16,1,2
73,12073532,Schwedt/Oder  ,Wahlbezirk,0011,12,58,919,504,27,477,210,133,69,4,12,22,9,0,1,0,9,2,6
73,12073532,Schwedt/Oder  ,Wahlbezirk,0012,12,58,1087,640,11,629,280,145,108,3,21,45,8,0,0,0,17,2,0
73,12073532,Schwedt/Oder  ,Wahlbezirk,0013,12,58,1000,546,12,534,223,144,93,3,23,25,9,1,1,1,6,2,3
73,12073532,Schwedt/Oder  ,Wahlbezirk,0014,12,58,961,526,3,523,213,135,76,5,25,24,22,0,0,1,13,5,4
73,12073532,Schwedt/Oder  ,Wahlbezirk,0015,12,58,972,529,16,513,203,140,77,7,16,30,9,3,3,2,20,1,2
73,12073532,Schwedt/Oder  ,Wahlbezirk,0016,12,58,1073,519,13,506,221,158,54,5,9,24,14,1,2,0,14,3,1
73,12073532,Schwedt/Oder  ,Wahlbezirk,0017,12,58,936,408,11,397,167,115,48,3,8,11,12,0,0,4,23,1,5
73,12073532,Schwedt/Oder  ,Wahlbezirk,0018,12,58,935,452,10,442,194,132,61,1,7,21,8,2,0,1,9,2,4
73,12073532,Schwedt/Oder  ,Wahlbezirk,0019,12,58,843,404,12,392,182,112,37,5,10,23,7,0,0,0,12,1,3
73,12073532,Schwedt/Oder  ,Wahlbezirk,0020,12,58,959,480,8,472,210,138,53,5,14,23,8,1,0,0,17,2,1
73,12073532,Schwedt/Oder  ,Wahlbezirk,0021,12,58,1024,452,10,442,163,150,52,1,8,30,10,1,2,0,21,2,2
73,12073532,Schwedt/Oder  ,Wahlbezirk,0022,12,58,815,474,10,464,220,130,52,1,9,26,9,0,3,1,7,4,2
73,12073532,Schwedt/Oder  ,Wahlbezirk,0023,12,58,1190,680,12,668,284,165,129,3,15,42,4,0,0,0,15,3,8
73,12073532,Schwedt/Oder  ,Wahlbezirk,0024,12,58,940,391,20,371,130,132,44,6,13,16,11,1,2,0,13,0,3
73,12073532,Schwedt/Oder  ,Wahlbezirk,0025,12,58,913,404,11,393,143,133,46,6,8,25,6,1,2,1,14,3,5
73,12073532,Schwedt/Oder  ,Wahlbezirk,0030,12,58,345,194,7,187,56,49,42,1,9,11,2,0,0,2,13,0,2
73,12073532,Schwedt/Oder  ,Wahlbezirk,0031,12,58,179,121,2,119,40,41,23,0,6,6,0,0,0,0,3,0,0
73,12073532,Schwedt/Oder  ,Wahlbezirk,0032,12,58,804,450,7,443,139,92,111,3,13,43,3,0,0,0,36,1,2
73,12073532,Schwedt/Oder  ,Wahlbezirk,0033,12,58,586,399,12,387,152,83,92,1,6,42,2,1,0,0,6,0,2
