AGS,Gebietskörperschaft,Wahlbezirksnummer,Wahlberechtigte,darunter: Wahlberechtigte mit Sperrvermerk,Wähler,Wahlbeteiligung,"Ungültige Zweitstimmen","Gültige Zweitstimmen",SPD,"Anteil SPD in %",CDU,"Anteil CDU in %",PDS,"Anteil PDS in %",BFWG,"Anteil BFWG in %","BFB-Die Offensive","Anteil BFB-Die Offensive in %",GRÜNE/B90,"Anteil GRÜNE/B90 in %",DVU,"Anteil DVU in %",F.D.P.,"Anteil F.D.P. in %",NPD,"Anteil NPD in %"
1207139604,Türkendorf,0001,121,2,79,"65,29",0,79,31,"39,24",32,"40,51",6,"7,59",1,"1,27",0,"0,00",2,"2,53",4,"5,06",1,"1,27",2,"2,53"
1207140007,Turnow,0001,687,19,427,"62,15",2,425,167,"39,29",146,"34,35",55,"12,94",0,"0,00",2,"0,47",2,"0,47",26,"6,12",23,"5,41",4,"0,94"
1207140404,Wadelsdorf,0001,191,0,113,"59,16",2,111,35,"31,53",40,"36,04",20,"18,02",0,"0,00",0,"0,00",2,"1,80",12,"10,81",2,"1,80",0,"0,00"
1207140809,Welzow,0001,1107,77,509,"45,98",12,497,185,"37,22",150,"30,18",118,"23,74",2,"0,40",4,"0,80",3,"0,60",23,"4,63",10,"2,01",2,"0,40"
1207140809,Welzow,0002,729,44,362,"49,66",5,357,151,"42,30",92,"25,77",82,"22,97",0,"0,00",2,"0,56",3,"0,84",22,"6,16",5,"1,40",0,"0,00"
1207140809,Welzow,0003,1066,64,492,"46,15",13,479,176,"36,74",173,"36,12",94,"19,62",1,"0,21",1,"0,21",7,"1,46",20,"4,18",7,"1,46",0,"0,00"
1207140809,Welzow,0004,846,37,319,"37,71",8,311,122,"39,23",83,"26,69",69,"22,19",3,"0,96",3,"0,96",4,"1,29",19,"6,11",8,"2,57",0,"0,00"
1207141201,Werben,0001,723,26,494,"68,33",8,486,190,"39,09",179,"36,83",67,"13,79",0,"0,00",0,"0,00",6,"1,23",32,"6,58",10,"2,06",2,"0,41"
1207141201,Werben,0002,174,4,129,"74,14",2,127,51,"40,16",43,"33,86",21,"16,54",1,"0,79",1,"0,79",3,"2,36",7,"5,51",0,"0,00",0,"0,00"
1207141201,Werben,0003,642,23,372,"57,94",14,358,128,"35,75",160,"44,69",39,"10,89",0,"0,00",0,"0,00",6,"1,68",15,"4,19",9,"2,51",1,"0,28"
1207141602,Wolfshain,0001,350,9,194,"55,43",4,190,62,"32,63",64,"33,68",37,"19,47",1,"0,53",3,"1,58",1,"0,53",18,"9,47",3,"1,58",1,"0,53"
1207190000,Briefwahlbezirk,9000,0,0,442,"0,00",2,440,170,"38,64",104,"23,64",125,"28,41",0,"0,00",9,"2,05",8,"1,82",17,"3,86",7,"1,59",0,"0,00"
1207190000,Briefwahlbezirk,9001,0,0,1745,"0,00",6,1739,692,"39,79",515,"29,61",375,"21,56",8,"0,46",8,"0,46",26,"1,50",83,"4,77",25,"1,44",7,"0,40"
1207190000,Briefwahlbezirk,9002,0,0,1762,"0,00",3,1759,710,"40,36",477,"27,12",431,"24,50",2,"0,11",6,"0,34",30,"1,71",35,"1,99",57,"3,24",11,"0,63"
1207190000,Briefwahlbezirk,9003,0,0,1335,"0,00",1,1334,502,"37,63",425,"31,86",303,"22,71",0,"0,00",6,"0,45",24,"1,80",39,"2,92",29,"2,17",6,"0,45"
1207200406,Ahrensdorf,0011,490,24,350,"71,43",9,341,106,"31,09",119,"34,90",74,"21,70",8,"2,35",3,"0,88",6,"1,76",11,"3,23",14,"4,11",0,"0,00"
1207201302,Baruth/Mark,0001,410,16,214,"52,20",3,211,78,"36,97",69,"32,70",44,"20,85",0,"0,00",1,"0,47",7,"3,32",5,"2,37",7,"3,32",0,"0,00"
1207201302,Baruth/Mark,0002,450,22,236,"52,44",2,234,99,"42,31",62,"26,50",48,"20,51",2,"0,85",2,"0,85",3,"1,28",14,"5,98",3,"1,28",1,"0,43"
1207201302,Baruth/Mark,0003,624,18,331,"53,04",5,326,136,"41,72",91,"27,91",69,"21,17",0,"0,00",0,"0,00",6,"1,84",16,"4,91",8,"2,45",0,"0,00"
1207201302,Baruth/Mark,0004,100,0,37,"37,00",0,37,20,"54,05",7,"18,92",1,"2,70",0,"0,00",0,"0,00",0,"0,00",9,"24,32",0,"0,00",0,"0,00"
1207201302,Baruth/Mark,0005,201,2,136,"67,66",3,133,58,"43,61",28,"21,05",23,"17,29",1,"0,75",0,"0,00",0,"0,00",19,"14,29",2,"1,50",2,"1,50"
1207201302,Baruth/Mark,0006,121,0,91,"75,21",1,90,28,"31,11",33,"36,67",17,"18,89",0,"0,00",0,"0,00",1,"1,11",9,"10,00",1,"1,11",1,"1,11"
1207201302,Baruth/Mark,0007,267,4,133,"49,81",0,133,59,"44,36",47,"35,34",13,"9,77",0,"0,00",0,"0,00",0,"0,00",12,"9,02",2,"1,50",0,"0,00"
1207201302,Baruth/Mark,0008,167,0,108,"64,67",1,107,47,"43,93",22,"20,56",28,"26,17",2,"1,87",0,"0,00",0,"0,00",7,"6,54",1,"0,93",0,"0,00"
1207201603,Blankenfelde,0011,1173,103,683,"58,23",8,675,179,"26,52",153,"22,67",235,"34,81",16,"2,37",23,"3,41",30,"4,44",35,"5,19",3,"0,44",1,"0,15"
1207201603,Blankenfelde,0021,1232,48,601,"48,78",4,597,152,"25,46",106,"17,76",266,"44,56",5,"0,84",5,"0,84",20,"3,35",27,"4,52",12,"2,01",4,"0,67"
1207201603,Blankenfelde,0031,1285,75,678,"52,76",4,674,185,"27,45",146,"21,66",248,"36,80",8,"1,19",26,"3,86",15,"2,23",29,"4,30",12,"1,78",5,"0,74"
1207201603,Blankenfelde,0041,1150,90,650,"56,52",15,635,156,"24,57",127,"20,00",247,"38,90",9,"1,42",21,"3,31",36,"5,67",29,"4,57",8,"1,26",2,"0,31"
1207201603,Blankenfelde,0051,1201,92,644,"53,62",11,633,196,"30,96",147,"23,22",205,"32,39",6,"0,95",12,"1,90",28,"4,42",28,"4,42",9,"1,42",2,"0,32"
1207201603,Blankenfelde,0061,1397,152,723,"51,75",7,716,213,"29,75",278,"38,83",126,"17,60",7,"0,98",16,"2,23",45,"6,28",23,"3,21",5,"0,70",3,"0,42"
1207203204,Bollensdorf,0001,108,0,73,"67,59",4,69,27,"39,13",19,"27,54",14,"20,29",0,"0,00",0,"0,00",0,"0,00",8,"11,59",1,"1,45",0,"0,00"
1207204004,Buckow,0001,108,0,77,"71,30",1,76,26,"34,21",39,"51,32",1,"1,32",1,"1,32",0,"0,00",2,"2,63",7,"9,21",0,"0,00",0,"0,00"
1207204809,Dahlewitz,0011,1362,74,730,"53,60",9,721,232,"32,18",187,"25,94",205,"28,43",3,"0,42",9,"1,25",25,"3,47",44,"6,10",12,"1,66",4,"0,55"
1207205204,Dahme/Mark,0001,1059,53,491,"46,36",11,480,209,"43,54",105,"21,88",114,"23,75",5,"1,04",1,"0,21",3,"0,63",30,"6,25",12,"2,50",1,"0,21"
1207205204,Dahme/Mark,0002,1150,58,608,"52,87",9,599,273,"45,58",134,"22,37",140,"23,37",6,"1,00",0,"0,00",3,"0,50",31,"5,18",10,"1,67",2,"0,33"
1207205204,Dahme/Mark,0003,896,56,447,"49,89",3,444,186,"41,89",123,"27,70",81,"18,24",8,"1,80",0,"0,00",5,"1,13",34,"7,66",5,"1,13",2,"0,45"
1207205204,Dahme/Mark,0004,89,5,66,"74,16",4,62,28,"45,16",13,"20,97",10,"16,13",1,"1,61",1,"1,61",1,"1,61",5,"8,06",1,"1,61",2,"3,23"
1207205204,Dahme/Mark,0005,65,2,49,"75,38",0,49,21,"42,86",14,"28,57",7,"14,29",1,"2,04",1,"2,04",2,"4,08",3,"6,12",0,"0,00",0,"0,00"
1207206403,Diedersdorf,0011,561,37,323,"57,58",27,296,62,"20,95",123,"41,55",53,"17,91",3,"1,01",8,"2,70",21,"7,09",17,"5,74",7,"2,36",2,"0,68"
1207206802,Dornswalde,0001,126,1,79,"62,70",4,75,26,"34,67",23,"30,67",11,"14,67",1,"1,33",0,"0,00",0,"0,00",11,"14,67",2,"2,67",1,"1,33"
1207207201,Gadsdorf,0001,121,4,82,"67,77",4,78,29,"37,18",27,"34,62",11,"14,10",0,"0,00",0,"0,00",0,"0,00",7,"8,97",0,"0,00",4,"5,13"
1207207604,Gebersdorf,0001,240,8,148,"61,67",3,145,53,"36,55",53,"36,55",30,"20,69",1,"0,69",2,"1,38",1,"0,69",4,"2,76",1,"0,69",0,"0,00"
1207208911,Glienick,0011,926,41,540,"58,32",9,531,194,"36,53",181,"34,09",95,"17,89",2,"0,38",9,"1,69",9,"1,69",28,"5,27",12,"2,26",1,"0,19"
1207208911,Glienick,0021,301,10,172,"57,14",7,165,72,"43,64",42,"25,45",24,"14,55",1,"0,61",1,"0,61",1,"0,61",20,"12,12",4,"2,42",0,"0,00"
1207208911,Glienick,0031,179,2,100,"55,87",3,97,44,"45,36",32,"32,99",8,"8,25",0,"0,00",1,"1,03",2,"2,06",9,"9,28",1,"1,03",0,"0,00"
1207209204,Görsdorf,0001,223,4,171,"76,68",1,170,75,"44,12",54,"31,76",24,"14,12",1,"0,59",0,"0,00",1,"0,59",12,"7,06",2,"1,18",1,"0,59"
1207210403,Groß Kienitz,0011,201,9,130,"64,68",2,128,33,"25,78",63,"49,22",15,"11,72",0,"0,00",1,"0,78",5,"3,91",9,"7,03",2,"1,56",0,"0,00"
1207210809,Groß Machnow,0011,874,44,467,"53,43",9,458,166,"36,24",110,"24,02",62,"13,54",2,"0,44",2,"0,44",11,"2,40",16,"3,49",88,"19,21",1,"0,22"
1207211211,Groß Schulzendorf,0011,348,10,206,"59,20",6,200,91,"45,50",67,"33,50",23,"11,50",1,"0,50",3,"1,50",4,"2,00",6,"3,00",4,"2,00",1,"0,50"
1207212006,Großbeeren,0011,845,30,426,"50,41",6,420,164,"39,05",95,"22,62",80,"19,05",1,"0,24",5,"1,19",11,"2,62",17,"4,05",41,"9,76",6,"1,43"
1207212006,Großbeeren,0021,661,29,384,"58,09",4,380,144,"37,89",111,"29,21",52,"13,68",4,"1,05",0,"0,00",5,"1,32",11,"2,89",51,"13,42",2,"0,53"
1207212006,Großbeeren,0031,643,39,386,"60,03",4,382,132,"34,55",144,"37,70",53,"13,87",3,"0,79",2,"0,52",9,"2,36",5,"1,31",34,"8,90",0,"0,00"
1207212006,Großbeeren,0041,688,63,387,"56,25",3,384,122,"31,77",209,"54,43",17,"4,43",1,"0,26",2,"0,52",9,"2,34",6,"1,56",17,"4,43",1,"0,26"
1207212006,Großbeeren,0051,433,25,252,"58,20",5,247,82,"33,20",100,"40,49",18,"7,29",0,"0,00",1,"0,40",9,"3,64",7,"2,83",29,"11,74",1,"0,40"
1207213207,Herbersdorf,0017,91,0,52,"57,14",0,52,27,"51,92",7,"13,46",13,"25,00",2,"3,85",0,"0,00",2,"3,85",1,"1,92",0,"0,00",0,"0,00"
1207214407,Hohenseefeld,0018,436,5,234,"53,67",7,227,85,"37,44",78,"34,36",36,"15,86",2,"0,88",0,"0,00",1,"0,44",19,"8,37",6,"2,64",0,"0,00"
1207215607,Ihlow,0019,180,0,146,"81,11",4,142,43,"30,28",57,"40,14",21,"14,79",1,"0,70",0,"0,00",0,"0,00",19,"13,38",1,"0,70",0,"0,00"
1207216004,Illmersdorf,0001,118,1,75,"63,56",1,74,36,"48,65",30,"40,54",4,"5,41",1,"1,35",0,"0,00",0,"0,00",3,"4,05",0,"0,00",0,"0,00"
1207216403,Jühnsdorf,0011,205,7,86,"41,95",0,86,39,"45,35",28,"32,56",8,"9,30",0,"0,00",1,"1,16",1,"1,16",5,"5,81",4,"4,65",0,"0,00"
1207216900,Jüterbog,0001,1369,79,633,"46,24",15,618,329,"53,24",91,"14,72",147,"23,79",1,"0,16",0,"0,00",5,"0,81",31,"5,02",12,"1,94",2,"0,32"
1207216900,Jüterbog,0002,736,23,250,"33,97",9,241,87,"36,10",56,"23,24",69,"28,63",0,"0,00",4,"1,66",2,"0,83",16,"6,64",5,"2,07",2,"0,83"
1207216900,Jüterbog,0003,818,49,430,"52,57",5,425,180,"42,35",96,"22,59",100,"23,53",4,"0,94",0,"0,00",6,"1,41",24,"5,65",11,"2,59",4,"0,94"
1207216900,Jüterbog,0004,563,23,249,"44,23",4,245,129,"52,65",48,"19,59",45,"18,37",1,"0,41",0,"0,00",3,"1,22",13,"5,31",5,"2,04",1,"0,41"
1207216900,Jüterbog,0005,1151,91,577,"50,13",12,565,246,"43,54",108,"19,12",136,"24,07",2,"0,35",1,"0,18",5,"0,88",42,"7,43",21,"3,72",4,"0,71"
1207216900,Jüterbog,0006,708,50,393,"55,51",6,387,160,"41,34",79,"20,41",101,"26,10",1,"0,26",1,"0,26",10,"2,58",21,"5,43",13,"3,36",1,"0,26"
1207216900,Jüterbog,0007,848,48,391,"46,11",7,384,171,"44,53",78,"20,31",82,"21,35",0,"0,00",1,"0,26",2,"0,52",31,"8,07",18,"4,69",1,"0,26"
1207216900,Jüterbog,0008,508,28,206,"40,55",1,205,74,"36,10",58,"28,29",50,"24,39",1,"0,49",1,"0,49",5,"2,44",12,"5,85",4,"1,95",0,"0,00"
1207216900,Jüterbog,0009,522,23,223,"42,72",3,220,80,"36,36",58,"26,36",55,"25,00",5,"2,27",0,"0,00",7,"3,18",9,"4,09",5,"2,27",1,"0,45"
1207216900,Jüterbog,0010,502,29,257,"51,20",6,251,117,"46,61",55,"21,91",53,"21,12",1,"0,40",1,"0,40",6,"2,39",8,"3,19",9,"3,59",1,"0,40"
1207216900,Jüterbog,0011,653,15,352,"53,91",3,349,191,"54,73",59,"16,91",78,"22,35",0,"0,00",2,"0,57",4,"1,15",7,"2,01",6,"1,72",2,"0,57"
1207216900,Jüterbog,0012,735,34,439,"59,73",4,435,192,"44,14",100,"22,99",106,"24,37",2,"0,46",2,"0,46",6,"1,38",11,"2,53",15,"3,45",1,"0,23"
1207216900,Jüterbog,0013,243,5,145,"59,67",5,140,69,"49,29",44,"31,43",23,"16,43",0,"0,00",1,"0,71",1,"0,71",1,"0,71",1,"0,71",0,"0,00"
1207216900,Jüterbog,0014,265,10,134,"50,57",5,129,55,"42,64",43,"33,33",17,"13,18",1,"0,78",0,"0,00",2,"1,55",6,"4,65",3,"2,33",2,"1,55"
1207216900,Jüterbog,0015,870,30,406,"46,67",4,402,208,"51,74",73,"18,16",73,"18,16",1,"0,25",1,"0,25",3,"0,75",38,"9,45",5,"1,24",0,"0,00"
1207216900,Jüterbog,0016,298,9,177,"59,40",2,175,61,"34,86",28,"16,00",62,"35,43",1,"0,57",1,"0,57",1,"0,57",15,"8,57",4,"2,29",2,"1,14"
1207216900,Jüterbog,0018,238,2,140,"58,82",1,139,51,"36,69",18,"12,95",55,"39,57",0,"0,00",0,"0,00",2,"1,44",11,"7,91",2,"1,44",0,"0,00"
1207216900,Jüterbog,0019,108,2,76,"70,37",3,73,37,"50,68",21,"28,77",4,"5,48",0,"0,00",1,"1,37",2,"2,74",8,"10,96",0,"0,00",0,"0,00"
1207216900,Jüterbog,0020,74,1,48,"64,86",0,48,24,"50,00",11,"22,92",7,"14,58",0,"0,00",0,"0,00",0,"0,00",3,"6,25",3,"6,25",0,"0,00"
1207217211,Kallinchen,0011,379,16,212,"55,94",2,210,71,"33,81",82,"39,05",38,"18,10",1,"0,48",0,"0,00",4,"1,90",9,"4,29",5,"2,38",0,"0,00"
1207217604,Kemlitz,0001,276,3,146,"52,90",5,141,53,"37,59",30,"21,28",27,"19,15",0,"0,00",0,"0,00",1,"0,71",25,"17,73",4,"2,84",1,"0,71"
1207218402,Klasdorf,0001,234,9,159,"67,95",3,156,71,"45,51",39,"25,00",26,"16,67",0,"0,00",0,"0,00",4,"2,56",15,"9,62",0,"0,00",1,"0,64"
1207218801,Klausdorf,0001,1154,30,569,"49,31",13,556,227,"40,83",147,"26,44",94,"16,91",3,"0,54",6,"1,08",9,"1,62",44,"7,91",17,"3,06",9,"1,62"
1207220401,Kummersdorf-Alexanderdorf,0001,501,19,297,"59,28",6,291,117,"40,21",96,"32,99",50,"17,18",0,"0,00",2,"0,69",6,"2,06",14,"4,81",3,"1,03",3,"1,03"
1207220801,Kummersdorf-Gut,0001,359,8,180,"50,14",1,179,91,"50,84",19,"10,61",40,"22,35",4,"2,23",2,"1,12",1,"0,56",16,"8,94",3,"1,68",3,"1,68"
1207222002,Ließen,0001,74,1,51,"68,92",2,49,18,"36,73",17,"34,69",12,"24,49",0,"0,00",0,"0,00",1,"2,04",0,"0,00",1,"2,04",0,"0,00"
1207223200,Luckenwalde,0001,588,39,320,"54,42",0,320,118,"36,88",83,"25,94",85,"26,56",1,"0,31",1,"0,31",5,"1,56",20,"6,25",6,"1,88",1,"0,31"
1207223200,Luckenwalde,0002,1012,48,540,"53,36",4,536,220,"41,04",136,"25,37",133,"24,81",2,"0,37",1,"0,19",7,"1,31",24,"4,48",10,"1,87",3,"0,56"
1207223200,Luckenwalde,0003,1027,31,446,"43,43",4,442,202,"45,70",72,"16,29",120,"27,15",1,"0,23",1,"0,23",4,"0,90",31,"7,01",11,"2,49",0,"0,00"
1207223200,Luckenwalde,0004,759,44,404,"53,23",3,401,172,"42,89",101,"25,19",88,"21,95",1,"0,25",0,"0,00",7,"1,75",21,"5,24",11,"2,74",0,"0,00"
1207223200,Luckenwalde,0005,829,54,452,"54,52",0,452,235,"51,99",92,"20,35",103,"22,79",0,"0,00",1,"0,22",0,"0,00",18,"3,98",3,"0,66",0,"0,00"
1207223200,Luckenwalde,0006,620,21,310,"50,00",2,308,139,"45,13",88,"28,57",61,"19,81",0,"0,00",0,"0,00",2,"0,65",15,"4,87",1,"0,32",2,"0,65"
1207223200,Luckenwalde,0007,982,59,466,"47,45",4,462,204,"44,16",109,"23,59",105,"22,73",2,"0,43",1,"0,22",4,"0,87",27,"5,84",9,"1,95",1,"0,22"
1207223200,Luckenwalde,0008,982,34,465,"47,35",3,462,188,"40,69",99,"21,43",105,"22,73",0,"0,00",0,"0,00",11,"2,38",42,"9,09",15,"3,25",2,"0,43"
1207223200,Luckenwalde,0009,603,26,246,"40,80",1,245,85,"34,69",57,"23,27",63,"25,71",0,"0,00",2,"0,82",4,"1,63",25,"10,20",8,"3,27",1,"0,41"
1207223200,Luckenwalde,0010,1133,48,492,"43,42",6,486,205,"42,18",127,"26,13",90,"18,52",1,"0,21",0,"0,00",6,"1,23",47,"9,67",7,"1,44",3,"0,62"
1207223200,Luckenwalde,0011,769,24,313,"40,70",6,307,127,"41,37",63,"20,52",65,"21,17",1,"0,33",1,"0,33",5,"1,63",36,"11,73",7,"2,28",2,"0,65"
1207223200,Luckenwalde,0012,1075,49,475,"44,19",10,465,191,"41,08",83,"17,85",150,"32,26",3,"0,65",0,"0,00",9,"1,94",22,"4,73",5,"1,08",2,"0,43"
1207223200,Luckenwalde,0013,730,38,387,"53,01",3,384,188,"48,96",105,"27,34",64,"16,67",1,"0,26",0,"0,00",6,"1,56",14,"3,65",6,"1,56",0,"0,00"
1207223200,Luckenwalde,0014,651,31,281,"43,16",2,279,113,"40,50",69,"24,73",75,"26,88",0,"0,00",0,"0,00",3,"1,08",9,"3,23",10,"3,58",0,"0,00"
1207223200,Luckenwalde,0015,834,60,275,"32,97",5,270,91,"33,70",84,"31,11",62,"22,96",0,"0,00",0,"0,00",6,"2,22",16,"5,93",6,"2,22",5,"1,85"
1207223200,Luckenwalde,0016,714,36,303,"42,44",4,299,123,"41,14",56,"18,73",88,"29,43",1,"0,33",1,"0,33",5,"1,67",19,"6,35",6,"2,01",0,"0,00"
1207223200,Luckenwalde,0017,814,45,355,"43,61",8,347,148,"42,65",80,"23,05",92,"26,51",3,"0,86",1,"0,29",5,"1,44",14,"4,03",4,"1,15",0,"0,00"
1207223200,Luckenwalde,0018,1150,69,508,"44,17",5,503,185,"36,78",136,"27,04",127,"25,25",4,"0,80",0,"0,00",11,"2,19",25,"4,97",12,"2,39",3,"0,60"
1207223200,Luckenwalde,0019,574,28,221,"38,50",4,217,87,"40,09",53,"24,42",57,"26,27",1,"0,46",1,"0,46",2,"0,92",13,"5,99",3,"1,38",0,"0,00"
1207223200,Luckenwalde,0020,1004,74,533,"53,09",4,529,213,"40,26",146,"27,60",137,"25,90",1,"0,19",0,"0,00",7,"1,32",15,"2,84",5,"0,95",5,"0,95"
1207223200,Luckenwalde,0021,994,63,490,"49,30",4,486,217,"44,65",124,"25,51",97,"19,96",1,"0,21",0,"0,00",4,"0,82",34,"7,00",5,"1,03",4,"0,82"
1207223200,Luckenwalde,0022,250,3,130,"52,00",2,128,65,"50,78",32,"25,00",22,"17,19",0,"0,00",0,"0,00",2,"1,56",5,"3,91",1,"0,78",1,"0,78"
1207223200,Luckenwalde,0023,312,8,197,"63,14",1,196,69,"35,20",51,"26,02",52,"26,53",0,"0,00",1,"0,51",7,"3,57",7,"3,57",9,"4,59",0,"0,00"
1207223610,Lüdersdorf,0007,366,7,225,"61,48",4,221,98,"44,34",53,"23,98",35,"15,84",1,"0,45",0,"0,00",1,"0,45",30,"13,57",3,"1,36",0,"0,00"
1207224000,Ludwigsfelde,0001,794,32,381,"47,98",9,372,146,"39,25",82,"22,04",111,"29,84",0,"0,00",0,"0,00",2,"0,54",27,"7,26",2,"0,54",2,"0,54"
1207224000,Ludwigsfelde,0002,805,51,358,"44,47",4,354,159,"44,92",61,"17,23",105,"29,66",2,"0,56",0,"0,00",2,"0,56",21,"5,93",1,"0,28",3,"0,85"
1207224000,Ludwigsfelde,0003,787,47,347,"44,09",5,342,135,"39,47",91,"26,61",86,"25,15",1,"0,29",0,"0,00",3,"0,88",16,"4,68",4,"1,17",6,"1,75"
1207224000,Ludwigsfelde,0004,798,53,350,"43,86",5,345,135,"39,13",82,"23,77",98,"28,41",2,"0,58",1,"0,29",3,"0,87",15,"4,35",5,"1,45",4,"1,16"
1207224000,Ludwigsfelde,0005,976,90,498,"51,02",8,490,226,"46,12",128,"26,12",99,"20,20",1,"0,20",1,"0,20",14,"2,86",10,"2,04",9,"1,84",2,"0,41"
1207224000,Ludwigsfelde,0006,894,81,471,"52,68",3,468,165,"35,26",124,"26,50",132,"28,21",3,"0,64",2,"0,43",13,"2,78",15,"3,21",11,"2,35",3,"0,64"
1207224000,Ludwigsfelde,0007,867,47,411,"47,40",6,405,181,"44,69",77,"19,01",104,"25,68",3,"0,74",4,"0,99",6,"1,48",20,"4,94",6,"1,48",4,"0,99"
1207224000,Ludwigsfelde,0008,860,51,315,"36,63",5,310,129,"41,61",66,"21,29",82,"26,45",3,"0,97",2,"0,65",5,"1,61",14,"4,52",7,"2,26",2,"0,65"
1207224000,Ludwigsfelde,0009,836,45,354,"42,34",4,350,171,"48,86",70,"20,00",83,"23,71",0,"0,00",0,"0,00",3,"0,86",17,"4,86",6,"1,71",0,"0,00"
1207224000,Ludwigsfelde,0010,861,54,414,"48,08",0,414,225,"54,35",61,"14,73",94,"22,71",2,"0,48",0,"0,00",7,"1,69",21,"5,07",2,"0,48",2,"0,48"
1207224000,Ludwigsfelde,0011,739,39,346,"46,82",3,343,161,"46,94",55,"16,03",107,"31,20",0,"0,00",3,"0,87",2,"0,58",9,"2,62",4,"1,17",2,"0,58"
1207224000,Ludwigsfelde,0012,881,57,411,"46,65",1,410,186,"45,37",95,"23,17",99,"24,15",2,"0,49",0,"0,00",8,"1,95",19,"4,63",1,"0,24",0,"0,00"
1207224000,Ludwigsfelde,0013,892,65,427,"47,87",5,422,141,"33,41",121,"28,67",104,"24,64",3,"0,71",1,"0,24",7,"1,66",29,"6,87",10,"2,37",6,"1,42"
1207224000,Ludwigsfelde,0014,751,65,341,"45,41",3,338,150,"44,38",72,"21,30",96,"28,40",2,"0,59",0,"0,00",2,"0,59",12,"3,55",2,"0,59",2,"0,59"
1207224000,Ludwigsfelde,0015,847,52,371,"43,80",3,368,181,"49,18",56,"15,22",95,"25,82",3,"0,82",0,"0,00",5,"1,36",19,"5,16",2,"0,54",7,"1,90"
1207224000,Ludwigsfelde,0016,1048,37,420,"40,08",2,418,166,"39,71",70,"16,75",143,"34,21",2,"0,48",2,"0,48",8,"1,91",23,"5,50",2,"0,48",2,"0,48"
1207224000,Ludwigsfelde,0017,831,18,340,"40,91",2,338,136,"40,24",48,"14,20",111,"32,84",5,"1,48",0,"0,00",2,"0,59",30,"8,88",5,"1,48",1,"0,30"
1207224000,Ludwigsfelde,0018,860,80,387,"45,00",2,385,161,"41,82",93,"24,16",99,"25,71",5,"1,30",4,"1,04",5,"1,30",13,"3,38",2,"0,52",3,"0,78"
1207224000,Ludwigsfelde,0019,676,41,253,"37,43",6,247,102,"41,30",49,"19,84",73,"29,55",2,"0,81",1,"0,40",2,"0,81",12,"4,86",4,"1,62",2,"0,81"
1207224000,Ludwigsfelde,0020,193,7,133,"68,91",1,132,55,"41,67",34,"25,76",30,"22,73",0,"0,00",0,"0,00",1,"0,76",6,"4,55",4,"3,03",2,"1,52"
1207224000,Ludwigsfelde,0021,172,4,86,"50,00",1,85,30,"35,29",32,"37,65",15,"17,65",2,"2,35",0,"0,00",4,"4,71",1,"1,18",1,"1,18",0,"0,00"
1207224000,Ludwigsfelde,0022,345,9,184,"53,33",4,180,87,"48,33",48,"26,67",29,"16,11",0,"0,00",0,"0,00",1,"0,56",6,"3,33",2,"1,11",7,"3,89"
1207224000,Ludwigsfelde,0023,139,6,79,"56,83",0,79,40,"50,63",23,"29,11",7,"8,86",0,"0,00",0,"0,00",1,"1,27",6,"7,59",2,"2,53",0,"0,00"
1207224000,Ludwigsfelde,0024,208,11,120,"57,69",2,118,54,"45,76",44,"37,29",14,"11,86",0,"0,00",0,"0,00",0,"0,00",4,"3,39",2,"1,69",0,"0,00"
1207224000,Ludwigsfelde,0025,216,6,120,"55,56",2,118,41,"34,75",46,"38,98",18,"15,25",0,"0,00",2,"1,69",4,"3,39",6,"5,08",1,"0,85",0,"0,00"
1207224000,Ludwigsfelde,0026,818,29,383,"46,82",5,378,159,"42,06",107,"28,31",63,"16,67",3,"0,79",6,"1,59",7,"1,85",22,"5,82",8,"2,12",3,"0,79"
1207224403,Mahlow,0011,1223,50,556,"45,46",9,547,160,"29,25",171,"31,26",119,"21,76",9,"1,65",12,"2,19",21,"3,84",45,"8,23",10,"1,83",0,"0,00"
1207224403,Mahlow,0021,822,69,410,"49,88",3,407,124,"30,47",126,"30,96",90,"22,11",2,"0,49",10,"2,46",28,"6,88",17,"4,18",7,"1,72",3,"0,74"
1207224403,Mahlow,0031,987,70,537,"54,41",6,531,170,"32,02",173,"32,58",122,"22,98",6,"1,13",4,"0,75",15,"2,82",38,"7,16",3,"0,56",0,"0,00"
1207224403,Mahlow,0041,1120,84,525,"46,88",3,522,179,"34,29",166,"31,80",119,"22,80",5,"0,96",0,"0,00",12,"2,30",34,"6,51",5,"0,96",2,"0,38"
1207224403,Mahlow,0051,944,72,439,"46,50",7,432,154,"35,65",144,"33,33",77,"17,82",3,"0,69",2,"0,46",16,"3,70",30,"6,94",6,"1,39",0,"0,00"
1207224403,Mahlow,0061,1046,76,391,"37,38",4,387,162,"41,86",111,"28,68",73,"18,86",0,"0,00",1,"0,26",6,"1,55",23,"5,94",7,"1,81",4,"1,03"
1207226004,Mehlsdorf,0001,115,2,66,"57,39",2,64,23,"35,94",24,"37,50",6,"9,38",0,"0,00",0,"0,00",2,"3,13",9,"14,06",0,"0,00",0,"0,00"
1207226801,Mellensee,0001,896,20,451,"50,33",5,446,205,"45,96",107,"23,99",82,"18,39",2,"0,45",3,"0,67",9,"2,02",32,"7,17",5,"1,12",1,"0,22"
1207227202,Merzdorf,0001,169,8,116,"68,64",2,114,48,"42,11",24,"21,05",17,"14,91",1,"0,88",0,"0,00",3,"2,63",17,"14,91",3,"2,63",1,"0,88"
